,sumpri,change,id,negotiator,pridev,posdev,closer,bin2,bin23,bin34,bin4,format2,format3,priorconfi,highprior,antinumeracy,vulnerable,emerging,exporter,developed,emiter,postconfi,paris,age,male,children,education
867,203,0.045379907,216,0,0.147044335,0.192424242,0,0,0,0,1,0,1,4,1,1,0,4,4,0,1,4,1,37,0,0,f
868,133,0.005718522,217,1,0.040225564,0.034507042,1,0,0,0,1,0,1,6,0,0,0,0,0,1,1,6,1,57,1,1,e
869,210,0.01621074,1,0,0.002380952,0.013829787,0,1,0,0,0,0,0,5,1,1,0,1,0,0,1,5,0,23,1,0,d
870,159,0.091509434,2,0,0.091509434,0,1,1,0,0,0,0,0,3,0,1,0,1,0,1,1,4,0,23,1,0,d
871,140,0.010368664,3,0,0.057142857,0.046774194,1,1,0,0,0,0,0,3,0,0,0,0,0,1,0,5,0,23,1,0,e
872,100,0,4,0,0,0,0,1,0,0,0,0,0,4,0,0,0,1,0,0,1,NA,0,23,1,0,e
873,152.5,0.034028813,5,0,0.000819672,0.034848485,0,1,0,0,0,0,0,2,0,1,0,1,1,0,1,2,0,24,0,0,d
874,100,0,6,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,1,1,4,0,25,0,0,d
875,95,0.127631579,7,0,0.502631579,0.375,1,1,0,0,0,0,0,3,0,0,0,0,0,1,1,4,0,24,1,0,d
876,160,0.009868421,8,0,0.0125,0.002631579,1,1,0,0,0,0,0,4,0,1,0,0,0,1,1,4,0,21,1,0,d
877,100,0.076190476,9,0,0.05,0.026190476,1,1,0,0,0,0,0,5,1,0,0,0,0,1,1,7,0,25,1,0,e
878,140,0.005411255,10,0,0.014285714,0.01969697,0,1,0,0,0,0,0,5,1,0,0,1,1,0,1,5,0,23,1,0,d
879,179.5,0.002942446,11,0,0.038857939,0.035915493,1,1,0,0,0,0,0,6,1,1,0,1,1,0,1,5,0,23,0,0,e
880,168.5,0.087780681,12,0,0.246735905,0.158955224,1,1,0,0,0,0,0,5,1,1,0,0,0,0,1,5,0,23,0,0,e
881,213,0.006902803,13,0,0.076760563,0.083663366,0,1,0,0,0,0,0,6,1,1,0,0,0,1,0,5,0,28,1,0,d
882,158,0.019795314,14,0,0.025949367,0.045744681,0,1,0,0,0,0,0,4,0,1,0,1,0,0,1,4,0,26,0,0,d
883,300,0.012429379,15,0,0.216666667,0.204237288,1,1,0,0,0,0,0,5,1,1,0,0,0,0,0,5,0,23,0,0,d
884,132,0.027330265,16,0,0.154545455,0.12721519,1,1,0,0,0,0,0,6,1,0,0,1,0,0,0,6,0,26,1,0,e
885,220,0.002164502,17,0,0.004545455,0.002380952,1,1,0,0,0,0,0,5,1,1,0,0,0,0,0,4,0,25,1,0,e
886,120,0.069444444,18,0,0.241666667,0.172222222,1,1,0,0,0,0,0,5,1,0,1,0,0,0,0,5,0,22,1,0,d
887,113,0.086222294,19,0,0.100442478,0.014220183,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,4,0,25,1,0,d
888,220,0.061529933,20,0,0.109090909,0.047560976,1,1,0,0,0,0,0,5,1,1,0,0,0,0,0,5,0,26,0,0,d
889,155,0.180443548,21,0,0.175806452,0.35625,0,1,0,0,0,0,0,4,0,1,0,0,0,1,0,4,0,22,1,0,d
890,100,0,22,0,0.05,0.05,0,1,0,0,0,0,0,5,1,0,0,0,0,1,1,6,0,26,1,NA,d
891,135,0.038126362,23,0,0.135185185,0.097058824,1,1,0,0,0,0,0,3,0,0,0,0,1,1,0,5,0,23,1,0,d
892,100,0.15,24,0,0.1,0.05,1,1,0,0,0,0,0,4,0,0,0,0,0,1,1,5,0,23,0,NA,d
893,100,0.05,25,0,0.05,0,1,1,0,0,0,0,0,3,0,0,0,1,0,1,1,6,0,25,1,0,d
894,90,0.45,26,0,0.45,0,1,1,0,0,0,0,0,4,0,0,0,1,1,0,1,6,0,28,1,0,d
895,101,0.202070207,27,0,0.197524752,0.004545455,1,1,0,0,0,0,0,2,0,0,0,1,0,1,0,6,0,24,1,0,d
896,196,0.076351593,28,0,0.087755102,0.011403509,1,1,0,0,0,0,0,5,1,1,0,1,1,0,0,5,0,24,0,0,d
897,150,0.322368421,29,0,0.45,0.127631579,1,1,0,0,0,0,0,4,0,0,0,1,0,0,0,4,0,22,0,0,d
898,165,0.059127864,30,0,0.253030303,0.193902439,1,1,0,0,0,0,0,3,0,1,0,0,1,1,1,3,0,25,0,0,d
899,100,0.25,31,0,0.25,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,2,0,24,0,0,d
900,190,0.059808612,32,0,0.055263158,0.004545455,1,1,0,0,0,0,0,6,1,1,0,1,1,0,1,6,0,25,1,0,d
901,105,0.121904762,33,0,0.711904762,0.59,1,1,0,0,0,0,0,6,1,0,0,0,0,0,0,6,0,25,1,0,d
902,142,0.074198816,34,0,0.140140845,0.065942029,1,1,0,0,0,0,0,2,0,0,0,0,0,1,1,3,0,22,0,0,d
903,193,0,35,0,0.089896373,0.089896373,0,1,0,0,0,0,0,3,0,1,0,0,0,1,1,3,0,25,0,0,d
904,165,0.107744108,36,0,0.131818182,0.024074074,1,1,0,0,0,1,0,5,1,1,0,1,0,0,0,5,0,25,0,0,e
905,100,0.2,37,0,0.8,0.6,1,1,0,0,0,0,0,6,1,0,0,0,0,0,0,6,0,22,1,0,d
906,90,0.283333333,38,0,0.283333333,0,1,1,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,24,0,0,d
907,180,0.011904762,39,0,0.033333333,0.021428571,1,1,0,0,0,0,0,3,0,1,0,0,0,0,0,6,0,24,0,0,d
908,200,0.005156951,40,0,0,0.005156951,0,1,0,0,0,1,0,3,0,1,0,0,0,0,0,4,0,23,0,0,d
909,113,0.027318199,41,0,0.02079646,0.006521739,1,1,0,0,0,1,0,5,1,0,0,0,0,0,0,6,0,25,1,0,d
910,153,0.011191691,42,0,0.002287582,0.00890411,0,1,0,0,0,1,0,6,1,1,0,0,0,0,0,6,0,NA,0,NA,
911,215,0.19259667,43,0,0.26627907,0.45887574,0,1,0,0,0,1,0,4,0,1,1,0,0,0,0,4,0,24,0,0,d
912,110,0.009090909,44,0,0.040909091,0.05,0,1,0,0,0,1,0,NA,NA,0,0,0,0,0,0,5,0,33,1,2,d
913,200,0.110526316,45,0,0.05,0.160526316,0,1,0,0,0,1,0,6,1,1,0,0,0,0,0,5,0,24,1,0,e
914,163,0.00161895,46,0,0.037730061,0.036111111,1,1,0,0,0,1,0,6,1,1,0,0,0,0,0,6,0,25,0,0,d
915,120,0.076086957,47,0,0.2,0.123913043,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,5,0,25,0,0,d
916,148,0.023938224,48,0,0.031081081,0.007142857,1,1,0,0,0,1,0,5,1,0,0,1,0,0,0,6,0,23,1,0,e
917,150,0.121428571,49,0,0.25,0.128571429,1,1,0,0,0,1,0,5,1,0,0,1,0,0,0,5,0,23,1,0,e
918,166,0.050066934,50,0,0.022289157,0.027777778,0,1,0,0,0,1,0,6,1,1,0,0,1,0,0,7,0,28,0,0,e
919,205,0.078330206,51,0,0.047560976,0.030769231,1,1,0,0,0,1,0,3,0,1,0,0,0,0,0,4,0,27,0,0,
920,305,0.042008197,52,0,0.179508197,0.1375,1,1,0,0,0,1,0,2,0,1,0,1,1,0,0,4,0,25,1,0,d
921,216.5,0.064844619,53,0,0.077020785,0.012176166,1,1,0,0,0,1,0,4,0,1,0,0,0,0,0,5,0,24,0,0,e
922,155,0.059139785,54,0,0.175806452,0.116666667,1,1,0,0,0,1,0,6,1,1,0,0,0,0,0,7,0,26,0,0,d
923,174,0.002976929,55,0,0.018965517,0.021942446,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0,25,0,0,d
924,140,0.25,56,0,0.05,0.2,0,1,0,0,0,1,0,5,1,0,1,1,0,0,0,2,0,23,0,0,d
925,205,0.053318208,57,0,0.096341463,0.043023256,1,1,0,0,0,1,0,5,1,1,0,0,0,0,0,6,0,23,0,0,e
926,272,0.031452695,58,0,0.030882353,0.000570342,1,1,0,0,0,1,0,5,1,1,1,1,0,0,0,5,0,24,1,0,d
927,85,0.714705882,59,0,0.714705882,0,1,1,0,0,0,1,0,4,0,0,0,0,0,1,1,3,0,27,1,0,d
928,120,0.103070175,60,0,0.158333333,0.055263158,1,1,0,0,0,1,0,3,0,0,1,0,0,0,0,5,0,25,0,0,e
929,142,0.097117589,61,0,0.140140845,0.043023256,1,1,0,0,0,1,0,4,0,0,0,1,0,1,0,5,0,23,0,0,d
930,165,0.03868472,62,0,0.222727273,0.184042553,1,1,0,0,0,1,0,3,0,1,0,0,0,0,0,3,0,24,0,0,d
931,101,0.053465347,63,0,0.603465347,0.55,1,1,0,0,0,1,0,6,1,0,1,1,0,0,0,6,0,23,1,0,d
932,100,0,64,0,0.3,0.3,0,1,0,0,0,1,0,5,1,0,1,0,0,0,0,5,0,24,1,0,d
933,95,0.144019139,65,0,0.139473684,0.004545455,1,1,0,0,0,1,0,6,1,0,0,0,0,0,0,6,0,23,1,0,e
934,165,0.005681818,66,0,0.05,0.044318182,1,1,0,0,0,1,0,5,1,1,1,0,0,0,0,5,0,23,1,0,d
935,120,0.219047619,67,0,0.283333333,0.064285714,1,1,0,0,0,1,0,6,1,0,0,0,0,0,0,6,0,25,0,0,e
936,128,0.04818488,68,0,0.028125,0.02005988,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,5,0,25,0,0,d
937,200,0.028846154,69,0,0.075,0.103846154,0,1,0,0,0,1,0,3,0,1,0,1,1,0,0,5,0,24,1,NA,d
938,125,0.016774194,70,0,0.03,0.046774194,0,1,0,0,0,1,0,5,1,0,0,1,1,0,0,5,0,24,0,0,d
939,140,0.306451613,71,0,0.45,0.143548387,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,3,0,0,e
940,100,0.049387755,72,0,0.03,0.019387755,1,1,0,0,0,1,0,4,0,0,0,0,0,0,0,5,0,23,1,0,d
941,225,0.077777778,73,0,0.027777778,0.05,0,1,0,0,0,1,0,6,1,1,0,0,0,0,0,6,0,24,1,0,d
942,150,0.097619048,74,0,0.083333333,0.014285714,1,1,0,0,0,1,0,4,0,0,1,0,0,0,0,4,0,23,0,0,d
943,118,0.100254791,75,0,0.102542373,0.002287582,1,1,0,0,0,1,0,5,1,0,0,0,1,0,0,6,0,24,1,0,d
944,100,0.1,76,0,0.1,0,1,1,0,0,0,0,1,5,1,0,0,0,0,0,0,6,0,31,1,0,e
945,177,0.026957224,77,0,0.091242938,0.064285714,1,1,0,0,0,0,1,4,0,1,0,1,1,0,1,4,0,24,0,0,d
946,100,0,78,0,0.05,0.05,0,1,0,0,0,0,1,5,1,0,0,1,0,0,0,5,0,23,0,0,d
947,159,0.038104004,79,0,0.119811321,0.081707317,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,4,0,24,0,0,e
948,168,0.009920635,80,0,0.032142857,0.022222222,1,1,0,0,0,0,1,6,1,1,0,0,1,0,0,6,0,26,1,0,e
949,210,0.051282051,81,0,0.116666667,0.065384615,1,1,0,0,0,0,1,3,0,1,0,0,0,1,0,3,0,24,0,0,d
950,169,0.017163439,82,0,0.020414201,0.03757764,0,1,0,0,0,0,1,5,1,1,0,0,1,1,1,6,0,24,1,0,d
951,145,0.036833856,83,0,0.19137931,0.154545455,1,1,0,0,0,0,1,3,0,0,0,0,1,1,1,3,0,24,0,0,d
952,121,0.036591997,84,0,0.032644628,0.003947368,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,4,0,24,0,0,d
953,180,0.055555556,85,0,0.005555556,0.05,0,1,0,0,0,0,1,2,0,1,0,0,0,0,0,1,0,23,0,0,d
954,102,0.00080032,86,0,0.030392157,0.029591837,1,1,0,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,g
955,150,0.089855072,87,0,0.083333333,0.006521739,1,1,0,0,0,0,1,5,1,0,1,0,0,0,0,6,0,21,1,0,d
956,230,0.172240803,88,0,0.276086957,0.103846154,1,1,0,0,0,0,1,4,0,1,0,1,0,0,0,5,0,24,0,0,e
957,94,0,89,0,0.05,0.05,0,1,0,0,0,0,1,5,1,0,0,1,0,0,0,6,0,24,1,NA,d
958,215,0.025641026,90,0,0.05,0.024358974,1,1,0,0,0,0,1,4,0,1,0,1,0,0,0,5,0,24,0,0,d
959,164,0.03684405,91,0,0.029268293,0.007575758,1,1,0,0,0,0,1,2,0,1,0,1,1,0,1,3,0,26,0,0,d
960,178,0.074689005,92,0,0.129775281,0.204464286,0,1,0,0,0,0,1,4,0,1,0,0,0,0,1,3,0,24,0,0,d
961,150,0,93,0,0.05,0.05,0,1,0,0,0,0,1,5,1,0,0,1,1,0,0,4,0,22,1,0,d
962,105,0,94,0,0.05,0.05,0,1,0,0,0,0,1,5,1,0,0,1,0,0,0,5,0,22,0,0,d
963,165,0.196969697,95,0,0.192424242,0.004545455,1,1,0,0,0,0,1,5,1,1,0,1,0,0,0,5,0,23,1,0,d
964,100,0.1,96,0,0.15,0.05,1,1,0,0,0,0,1,5,1,0,0,1,0,1,0,6,0,24,1,0,d
965,100,0.0375,97,0,0.1,0.1375,0,1,0,0,0,0,1,6,1,0,0,0,0,0,1,6,0,24,1,0,d
966,117,0.009454655,98,0,0.032905983,0.023451327,1,1,0,0,0,0,1,6,1,0,0,0,0,0,0,6,0,43,0,2,g
967,100,0.15,99,0,0.25,0.1,1,1,0,0,0,0,1,3,0,0,0,0,1,1,1,4,0,28,0,0,d
968,90,0.016666667,100,0,0.116666667,0.1,1,1,0,0,0,0,1,5,1,0,0,0,0,0,0,6,0,46,1,NA,g
969,145,0.068965517,101,0,0.018965517,0.05,0,1,0,0,0,0,1,5,1,0,0,0,0,0,0,4,0,22,0,0,e
970,203,0.095167088,102,0,0.083004926,0.012162162,1,1,0,0,0,0,1,5,1,1,0,0,0,0,0,6,0,24,0,0,e
971,100,0.146767677,103,0,0.42,0.273232323,1,1,0,0,0,0,1,5,1,0,0,1,1,0,1,3,0,23,0,0,d
972,240,0.044791667,104,0,0.108333333,0.153125,0,1,0,0,0,0,1,5,1,1,0,0,0,1,0,2,0,24,0,0,d
973,100,0.028125,105,0,0,0.028125,0,1,0,0,0,0,1,3,0,0,0,0,0,1,0,4,0,23,1,0,d
974,170,0.039836188,106,0,0.008823529,0.031012658,0,1,0,0,0,0,1,3,0,1,0,0,1,1,0,4,0,5,0,0,d
975,91,0.048885694,107,0,0.026923077,0.021962617,1,1,0,0,0,0,1,3,0,0,0,0,0,0,0,5,0,23,1,0,d
976,177,0.008050847,108,0,0.033050847,0.025,1,1,0,0,0,0,1,6,1,1,1,0,0,0,0,4,0,28,0,1,d
977,201,0.018821974,109,0,0.010199005,0.029020979,0,1,0,0,0,0,1,4,0,1,0,0,0,0,1,5,0,23,1,0,d
978,240,0.044831224,110,0,0.158333333,0.203164557,0,1,0,0,0,0,1,3,0,1,0,0,0,0,0,4,0,24,0,NA,e
979,165,0.057765152,111,0,0.101515152,0.04375,1,1,0,0,0,0,1,3,0,1,0,0,0,1,1,4,0,25,0,0,d
980,100,0.016666667,112,0,0.05,0.033333333,1,1,0,0,0,0,1,3,0,0,0,0,0,1,0,6,0,25,0,0,d
981,170,0.008169935,113,0,0.097058824,0.088888889,1,1,0,0,0,0,1,5,1,1,0,0,0,0,0,5,0,47,1,2,g
982,NA,NA,114,0,NA,NA,NA,1,0,0,0,NA,NA,NA,NA,NA,0,0,0,0,0,NA,0,NA,0,NA,
983,210,0.04964539,1,0,0.116666667,0.067021277,1,0,1,0,0,0,0,5,1,1,0,1,0,0,1,5,0,23,1,0,d
984,159,0.005974843,2,0,0.005974843,0,1,0,1,0,0,0,0,3,0,1,0,1,0,1,1,4,0,23,1,0,d
985,140,0.079493088,3,0,0.271428571,0.191935484,1,0,1,0,0,0,0,3,0,0,0,0,0,1,0,5,0,23,1,0,e
986,100,0.05,4,0,0.05,0,1,0,1,0,0,0,0,4,0,0,0,1,0,0,1,NA,0,23,1,0,e
987,152.5,0.043467462,5,0,0.123770492,0.08030303,1,0,1,0,0,0,0,2,0,1,0,1,1,0,1,2,0,24,0,0,d
988,100,0.25,6,0,0.25,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,1,4,0,25,0,0,d
989,95,0.082894737,7,0,0.107894737,0.025,1,0,1,0,0,0,0,3,0,0,0,0,0,1,1,4,0,24,1,0,d
990,160,0.011513158,8,0,0.04375,0.055263158,0,0,1,0,0,0,0,4,0,1,0,0,0,1,1,4,0,21,1,0,d
991,100,0.323809524,9,0,0.35,0.026190476,1,0,1,0,0,0,0,5,1,0,0,0,0,1,1,7,0,25,1,0,e
992,140,0.006277056,10,0,0.071428571,0.065151515,1,0,1,0,0,0,0,5,1,0,0,1,1,0,1,5,0,23,1,0,d
993,179.5,0.011115906,11,0,0.296796657,0.285680751,1,0,1,0,0,0,0,6,1,1,0,1,1,0,1,5,0,23,0,0,e
994,168.5,0.053970504,12,0,0.009940653,0.044029851,0,0,1,0,0,0,0,5,1,1,0,0,0,0,1,5,0,23,0,0,e
995,213,0.051248083,13,0,0.027464789,0.078712871,0,0,1,0,0,0,0,6,1,1,0,0,0,1,0,5,0,28,1,0,d
996,158,0.014476165,14,0,0.025949367,0.040425532,0,0,1,0,0,0,0,4,0,1,0,1,0,0,1,4,0,26,0,0,d
997,300,0.005084746,15,0,0.15,0.144915254,1,0,1,0,0,0,0,5,1,1,0,0,0,0,0,5,0,23,0,0,d
998,132,0.061852704,16,0,0.118181818,0.056329114,1,0,1,0,0,0,0,6,1,0,0,1,0,0,0,6,0,26,1,0,e
999,220,0.08982684,17,0,0.063636364,0.026190476,1,0,1,0,0,0,0,5,1,1,0,0,0,0,0,4,0,25,1,0,e
1000,120,0.291666667,18,0,0.075,0.216666667,0,0,1,0,0,0,0,5,1,0,1,0,0,0,0,5,0,22,1,0,d
1001,113,0.028984331,19,0,0.010176991,0.018807339,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,4,0,25,1,0,d
1002,220,0.028824834,20,0,0.177272727,0.206097561,0,0,1,0,0,0,0,5,1,1,0,0,0,0,0,5,0,26,0,0,d
1003,155,0.013104839,21,0,0.030645161,0.04375,0,0,1,0,0,0,0,4,0,1,0,0,0,1,0,4,0,22,1,0,d
1004,100,0.1,22,0,0.05,0.15,0,0,1,0,0,0,0,5,1,0,0,0,0,1,1,6,0,26,1,NA,d
1005,135,0.062091503,23,0,0.005555556,0.067647059,0,0,1,0,0,0,0,3,0,0,0,0,1,1,0,5,0,23,1,0,d
1006,100,0.05,24,0,0.05,0,1,0,1,0,0,0,0,4,0,0,0,0,0,1,1,5,0,23,0,NA,d
1007,100,0,25,0,0.05,0.05,0,0,1,0,0,0,0,3,0,0,0,1,0,1,1,6,0,25,1,0,d
1008,90,0.005555556,26,0,0.005555556,0,1,0,1,0,0,0,0,4,0,0,0,1,1,0,1,6,0,28,1,0,d
1009,101,0.04050405,27,0,0.045049505,0.004545455,1,0,1,0,0,0,0,2,0,0,0,1,0,1,0,6,0,24,1,0,d
1010,196,0.24471894,28,0,0.256122449,0.011403509,1,0,1,0,0,0,0,5,1,1,0,1,1,0,0,5,0,24,0,0,d
1011,150,0.128947368,29,0,0.25,0.121052632,1,0,1,0,0,0,0,4,0,0,0,1,0,0,0,4,0,22,0,0,d
1012,165,0.015521064,30,0,0.004545455,0.01097561,0,0,1,0,0,0,0,3,0,1,0,0,1,1,1,3,0,25,0,0,d
1013,100,0.15,31,0,0.15,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,2,0,24,0,0,d
1014,190,0.019138756,32,0,0.023684211,0.004545455,1,0,1,0,0,0,0,6,1,1,0,1,1,0,1,6,0,25,1,0,d
1015,105,0.152380952,33,0,0.402380952,0.25,1,0,1,0,0,0,0,6,1,0,0,0,0,0,0,6,0,25,1,0,d
1016,142,0.058277199,34,0,0.18943662,0.13115942,1,0,1,0,0,0,0,2,0,0,0,0,0,1,1,3,0,22,0,0,d
1017,193,0,35,0,0.258290155,0.258290155,0,0,1,0,0,0,0,3,0,1,0,0,0,1,1,3,0,25,0,0,d
1018,165,0.269360269,36,0,0.004545455,0.264814815,0,0,1,0,0,1,0,5,1,1,0,1,0,0,0,5,0,25,0,0,e
1019,100,0.05,37,0,0.35,0.3,1,0,1,0,0,0,0,6,1,0,0,0,0,0,0,6,0,22,1,0,d
1020,90,0.116666667,38,0,0.116666667,0,1,0,1,0,0,0,0,3,0,0,0,0,0,0,0,5,0,24,0,0,d
1021,180,0.003968254,39,0,0.311111111,0.307142857,1,0,1,0,0,0,0,3,0,1,0,0,0,0,0,6,0,24,0,0,d
1022,200,0.041479821,40,0,0.2,0.158520179,1,0,1,0,0,1,0,3,0,1,0,0,0,0,0,4,0,23,0,0,d
1023,113,0.03193536,41,0,0.213716814,0.245652174,0,0,1,0,0,1,0,5,1,0,0,0,0,0,0,6,0,25,1,0,d
1024,153,0.00138777,42,0,0.00751634,0.00890411,0,0,1,0,0,1,0,6,1,1,0,0,0,0,0,6,0,NA,0,NA,
1025,215,0.114297509,43,0,0.022093023,0.136390533,0,0,1,0,0,1,0,4,0,1,1,0,0,0,0,4,0,24,0,0,d
1026,110,0.063636364,44,0,0.186363636,0.25,0,0,1,0,0,1,0,NA,NA,0,0,0,0,0,0,5,0,33,1,2,d
1027,200,0.276315789,45,0,0.2,0.076315789,1,0,1,0,0,1,0,6,1,1,0,0,0,0,0,5,0,24,1,0,e
1028,163,0.012866394,46,0,0.284355828,0.297222222,0,0,1,0,0,1,0,6,1,1,0,0,0,0,0,6,0,25,0,0,d
1029,120,0.027173913,47,0,0.175,0.202173913,0,0,1,0,0,1,0,4,0,0,0,0,0,0,0,5,0,25,0,0,d
1030,148,0.13019305,48,0,0.171621622,0.041428571,1,0,1,0,0,1,0,5,1,0,0,1,0,0,0,6,0,23,1,0,e
1031,150,0.038095238,49,0,0.083333333,0.121428571,0,0,1,0,0,1,0,5,1,0,0,1,0,0,0,5,0,23,1,0,e
1032,166,0.080410531,50,0,0.293373494,0.212962963,1,0,1,0,0,1,0,6,1,1,0,0,1,0,0,7,0,28,0,0,e
1033,205,0.063789869,51,0,0.206097561,0.142307692,1,0,1,0,0,1,0,3,0,1,0,0,0,0,0,4,0,27,0,0,
1034,305,0.004098361,52,0,0.204098361,0.2,1,0,1,0,0,1,0,2,0,1,0,1,1,0,0,4,0,25,1,0,d
1035,216.5,0.011415716,53,0,0.015819861,0.004404145,1,0,1,0,0,1,0,4,0,1,0,0,0,0,0,5,0,24,0,0,e
1036,155,0.010752688,54,0,0.127419355,0.116666667,1,0,1,0,0,1,0,6,1,1,0,0,0,0,0,7,0,26,0,0,d
1037,174,0.111097329,55,0,0.237356322,0.126258993,1,0,1,0,0,1,0,2,0,1,0,0,0,0,0,3,0,25,0,0,d
1038,140,0.178571429,56,0,0.378571429,0.2,1,0,1,0,0,1,0,5,1,0,1,1,0,0,0,2,0,23,0,0,d
1039,205,0.026091889,57,0,0.01097561,0.015116279,0,0,1,0,0,1,0,5,1,1,0,0,0,0,0,6,0,23,0,0,e
1040,272,0.007926079,58,0,0.218382353,0.210456274,1,0,1,0,0,1,0,5,1,1,1,1,0,0,0,5,0,24,1,0,d
1041,85,0.132352941,59,0,0.332352941,0.2,1,0,1,0,0,1,0,4,0,0,0,0,0,1,1,3,0,27,1,0,d
1042,120,0.394736842,60,0,0.45,0.055263158,1,0,1,0,0,1,0,3,0,0,1,0,0,0,0,5,0,25,0,0,e
1043,142,0.227153619,61,0,0.219014085,0.008139535,1,0,1,0,0,1,0,4,0,0,0,1,0,1,0,5,0,23,0,0,d
1044,165,0.040618956,62,0,0.086363636,0.045744681,1,0,1,0,0,1,0,3,0,1,0,0,0,0,0,3,0,24,0,0,d
1045,101,0.052970297,63,0,0.152970297,0.1,1,0,1,0,0,1,0,6,1,0,1,1,0,0,0,6,0,23,1,0,d
1046,100,0,64,0,0.05,0.05,0,0,1,0,0,1,0,5,1,0,1,0,0,0,0,5,0,24,1,0,d
1047,95,0.324401914,65,0,0.328947368,0.004545455,1,0,1,0,0,1,0,6,1,0,0,0,0,0,0,6,0,23,1,0,e
1048,165,0.028409091,66,0,0.004545455,0.023863636,0,0,1,0,0,1,0,5,1,1,1,0,0,0,0,5,0,23,1,0,d
1049,120,0.328571429,67,0,0.05,0.278571429,0,0,1,0,0,1,0,6,1,0,0,0,0,0,0,6,0,25,0,0,e
1050,128,0.175664296,68,0,0.1765625,0.000898204,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,5,0,25,0,0,d
1051,200,0.009615385,69,0,0.075,0.065384615,1,0,1,0,0,1,0,3,0,1,0,1,1,0,0,5,0,24,1,NA,d
1052,125,0.083870968,70,0,0.05,0.033870968,1,0,1,0,0,1,0,5,1,0,0,1,1,0,0,5,0,24,0,0,d
1053,140,0.065668203,71,0,0.128571429,0.062903226,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,4,0,3,0,0,e
1054,100,0.136734694,72,0,0.35,0.213265306,1,0,1,0,0,1,0,4,0,0,0,0,0,0,0,5,0,23,1,0,d
1055,225,0.017777778,73,0,0.072222222,0.09,0,0,1,0,0,1,0,6,1,1,0,0,0,0,0,6,0,24,1,0,d
1056,150,0.095238095,74,0,0.283333333,0.378571429,0,0,1,0,0,1,0,4,0,0,1,0,0,0,0,4,0,23,0,0,d
1057,118,0.011022488,75,0,0.016101695,0.027124183,0,0,1,0,0,1,0,5,1,0,0,0,1,0,0,6,0,24,1,0,d
1058,100,0.2,76,0,0.2,0,1,0,1,0,0,0,1,5,1,0,0,0,0,0,0,6,0,31,1,0,e
1059,177,0.00645682,77,0,0.014971751,0.021428571,0,0,1,0,0,0,1,4,0,1,0,1,1,0,1,4,0,24,0,0,d
1060,100,0.1,78,0,0.1,0,1,0,1,0,0,0,1,5,1,0,0,1,0,0,0,5,0,23,0,0,d
1061,159,0.195306029,79,0,0.116037736,0.079268293,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,4,0,24,0,0,e
1062,168,0.522486772,80,0,0.092857143,0.42962963,0,0,1,0,0,0,1,6,1,1,0,0,1,0,0,6,0,26,1,0,e
1063,210,0.06959707,81,0,0.211904762,0.142307692,1,0,1,0,0,0,1,3,0,1,0,0,0,1,0,3,0,24,0,0,d
1064,169,0.132970708,82,0,0.023964497,0.109006211,0,0,1,0,0,0,1,5,1,1,0,0,1,1,1,6,0,24,1,0,d
1065,145,0.152821317,83,0,0.001724138,0.154545455,0,0,1,0,0,0,1,3,0,0,0,0,1,1,1,3,0,24,0,0,d
1066,121,0.101130926,84,0,0.045867769,0.055263158,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,4,0,24,0,0,d
1067,180,0.165458937,85,0,0.311111111,0.145652174,1,0,1,0,0,0,1,2,0,1,0,0,0,0,0,1,0,23,0,0,d
1068,102,0.163665466,86,0,0.040196078,0.123469388,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,3,0,0,0,0,g
1069,150,0.234782609,87,0,0.25,0.015217391,1,0,1,0,0,0,1,5,1,0,1,0,0,0,0,6,0,21,1,0,d
1070,230,0.051839465,88,0,0.167391304,0.219230769,0,0,1,0,0,0,1,4,0,1,0,1,0,0,0,5,0,24,0,0,e
1071,94,0.08,89,0,0.45,0.37,1,0,1,0,0,0,1,5,1,0,0,1,0,0,0,6,0,24,1,NA,d
1072,215,0.04293381,90,0,0.031395349,0.011538462,1,0,1,0,0,0,1,4,0,1,0,1,0,0,0,5,0,24,0,0,d
1073,164,0.034996305,91,0,0.224390244,0.189393939,1,0,1,0,0,0,1,2,0,1,0,1,1,0,1,3,0,26,0,0,d
1074,178,0.060744382,92,0,0.045505618,0.10625,0,0,1,0,0,0,1,4,0,1,0,0,0,0,1,3,0,24,0,0,d
